"date","countrycode2","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"2020/01/06","PH",108116622,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","PH",108116622,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","PH",108116622,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/27","PH",108116622,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/03","PH",108116622,2,1,2,1,2,1,2,2,1.84985431749801e-08,1.84985431749801e-08,1.84985431749801e-08,1.84985431749801e-08
"2020/02/10","PH",108116622,1,0,3,1,3,1,3,3,2.77478147624701e-08,9.24927158749003e-09,2.77478147624701e-08,2.77478147624701e-08
"2020/02/17","PH",108116622,0,0,3,1,3,1,3,3,2.77478147624701e-08,0,2.77478147624701e-08,2.77478147624701e-08
"2020/02/24","PH",108116622,0,0,3,1,3,1,3,3,2.77478147624701e-08,0,2.77478147624701e-08,2.77478147624701e-08
"2020/03/02","PH",108116622,0,0,3,1,3,1,3,3,2.77478147624701e-08,0,2.77478147624701e-08,2.77478147624701e-08
"2020/03/09","PH",108116622,7,0,10,1,10,1,10,10,9.24927158749003e-08,6.47449011124302e-08,9.24927158749003e-08,9.24927158749003e-08
"2020/03/16","PH",108116622,130,11,140,12,140,12,140,140,1.2948980222486e-06,1.2024053063737e-06,1.2948980222486e-06,1.2948980222486e-06
"2020/03/23","PH",108116622,240,13,378,24,380,25,380,380,3.51472320324621e-06,2.21982518099761e-06,3.51472320324621e-06,3.51472320324621e-06
"2020/03/30","PH",108116622,1038,46,1415,70,1418,71,1418,1418,1.31154671110609e-05,9.60074390781466e-06,1.31154671110609e-05,1.31154671110609e-05
"2020/04/06","PH",108116622,1828,81,3243,151,3246,152,3246,3246,3.00231355729927e-05,1.69076684619318e-05,3.00231355729927e-05,3.00231355729927e-05
"2020/04/13","PH",108116622,1402,145,4645,296,4648,297,4648,4648,4.29906143386537e-05,1.2967478765661e-05,4.29906143386537e-05,4.29906143386537e-05
"2020/04/20","PH",108116622,1611,112,6256,408,6259,409,6259,6259,5.78911908661001e-05,1.49005765274464e-05,5.78911908661001e-05,5.78911908661001e-05
"2020/04/27","PH",108116622,1320,92,7569,500,7579,501,7577,7579,7.0100229361587e-05,1.22090384954868e-05,7.0081730818412e-05,7.0100229361587e-05
"2020/05/04","PH",108116622,1644,106,9083,595,9223,607,9220,9223,8.53060318514206e-05,1.52058024898336e-05,8.52782840366581e-05,8.53060318514206e-05
"2020/05/11","PH",108116622,1571,112,10414,694,10794,719,10791,10794,9.98366375153674e-05,1.45306056639468e-05,9.9808889700605e-05,9.98366375153674e-05
"2020/05/18","PH",108116622,1719,105,11095,753,12513,824,12510,12513,0.000115736135374263,1.58994978588954e-05,0.0001157083875595,0.000115736135374263
"2020/05/25","PH",108116622,1522,44,10789,716,14035,868,14032,14035,0.000129813526730423,1.40773913561598e-05,0.00012978577891566,0.000129813526730423
"2020/06/01","PH",108116622,4051,89,13438,660,18086,957,18076,18086,0.000167282325931345,3.74687992009221e-05,0.00016718983321547,0.000167282325931345
"2020/06/08","PH",108116622,3809,46,15636,594,21895,1003,21755,21893,0.000202512801408094,3.52304754767495e-05,0.000201217903385846,0.000202494302864919
"2020/06/15","PH",108116622,4035,85,18351,587,25930,1088,25550,25927,0.000239833612263617,3.73208108555223e-05,0.00023631888906037,0.000239805864448854
"2020/06/22","PH",108116622,4122,81,20829,562,30052,1169,28634,30049,0.00027795910974725,3.81254974836339e-05,0.00026484364263619,0.000277931361932488
"2020/06/29","PH",108116622,5403,75,24661,525,35455,1244,32209,35452,0.000327932924134459,4.99738143872087e-05,0.000297909788561467,0.000327905176319697
"2020/07/06","PH",108116622,6375,46,29317,466,41830,1290,37182,41827,0.000386897030504708,5.8964106370249e-05,0.000343906416166054,0.000386869282689946
"2020/07/13","PH",108116622,14429,244,42224,666,56259,1534,50000,56249,0.000520354770240602,0.000133457739735894,0.000462463579374502,0.000520262277524727
"2020/07/20","PH",108116622,11197,297,49370,874,67456,1831,59877,67316,0.000623918864205728,0.000103564093965126,0.000553818634844141,0.000622623966183479
"2020/07/27","PH",108116622,12992,101,58553,929,80448,1932,71225,80068,0.000744085400670398,0.000120166536464671,0.000658779368818978,0.000740570677467152
"2020/08/03","PH",108116622,22737,127,77255,971,103185,2059,92391,101767,0.000954386088755159,0.000210300688084761,0.000854549451239792,0.000941270621644098
"2020/08/10","PH",108116622,26728,211,99861,1101,129913,2270,117400,126667,0.00120160061974559,0.000247214530990434,0.00108586448437133,0.0011715774841726
"2020/08/17","PH",108116622,31340,395,125798,1421,161253,2665,147218,156605,0.00149147279129753,0.000289872171551938,0.00136165926456711,0.00144848217695888
"2020/08/24","PH",108116622,28348,333,147771,1708,189601,2998,171515,183342,0.0017536711422597,0.000262198350962167,0.00158638881632835,0.0016957799513936
"2020/08/31","PH",108116622,27795,522,161137,1986,217396,3520,195501,209817,0.00201075464603398,0.000257083503774285,0.00180824184462589,0.0019406544166724
"2020/09/07","PH",108116622,19969,355,169909,2044,237365,3875,211435,228142,0.00219545335036457,0.000184698704330588,0.00195561973810096,0.00211014731851315
"2020/09/14","PH",108116622,23851,496,180768,2439,261216,4371,231164,250422,0.0024160577269978,0.000220604376633225,0.00213809861725055,0.00231622108948243
"2020/09/21","PH",108116622,25527,613,183558,2925,286743,4984,251288,274230,0.00265216388281165,0.000236106155813858,0.0023242309586772,0.00253642774743739
"2020/09/28","PH",108116622,17483,360,174313,3074,304226,5344,262396,290191,0.00281386889797574,0.000161705015164088,0.00242697186747104,0.00268405537124532
"2020/10/05","PH",108116622,18271,432,161244,3111,322497,5776,266238,304411,0.00298286233915077,0.00016899344117503,0.00246250756891017,0.00281558001321943
"2020/10/12","PH",108116622,16844,545,149740,3323,339341,6321,271885,317446,0.00313865706977046,0.000155794730619682,0.00251473820556473,0.00293614426836236
"2020/10/19","PH",108116622,17277,331,139222,3132,356618,6652,276170,330688,0.00329845673498752,0.000159799665217065,0.00255437133431712,0.0030586231227239
"2020/10/26","PH",108116622,13410,325,132663,3102,370028,6977,266843,339976,0.00342248946697576,0.000124032731988241,0.0024681033782206,0.00314453035722851
"2020/11/02","PH",108116622,13085,261,121897,2867,383113,7238,253200,347658,0.00354351618569807,0.000121026718722307,0.00234191556595248,0.00321558326156361
"2020/11/09","PH",108116622,13282,301,109652,2555,396395,7539,235142,354565,0.00366636501092311,0.000122848825225043,0.00217489221962558,0.0032794679804184
"2020/11/16","PH",108116622,11443,293,103612,2488,407838,7832,218237,351579,0.00377220442569876,0.000105839414775648,0.00201853328343906,0.00325184965545816
"2020/11/23","PH",108116622,10980,291,96321,2347,418818,8123,201422,351362,0.0038737614277294,0.000101557002030641,0.00186300678169542,0.00324984256352367
"2020/11/30","PH",108116622,11046,250,90523,2052,429864,8373,192499,349416,0.00397592888168482,0.000102167453955415,0.00178047553132024,0.00323184348101442
"2020/12/07","PH",108116622,9970,181,83216,1902,439834,8554,178618,336649,0.00406814411941209,9.22152377272756e-05,0.00165208639241429,0.00311375803065693
"2020/12/14","PH",108116622,9566,179,79372,1756,449400,8733,162657,319487,0.00415662265141802,8.84785320059297e-05,0.00150445876860637,0.00295502203167243
