"date","countrycode2","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"2020/01/06","IT",60359546,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","IT",60359546,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","IT",60359546,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/27","IT",60359546,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/03","IT",60359546,3,0,3,0,3,0,3,3,4.97021631010942e-08,4.97021631010942e-08,4.97021631010942e-08,4.97021631010942e-08
"2020/02/10","IT",60359546,0,0,3,0,3,0,3,3,4.97021631010942e-08,0,4.97021631010942e-08,4.97021631010942e-08
"2020/02/17","IT",60359546,0,0,3,0,3,0,3,3,4.97021631010942e-08,0,4.97021631010942e-08,4.97021631010942e-08
"2020/02/24","IT",60359546,129,2,132,2,132,2,132,132,2.18689517644815e-06,2.13719301334705e-06,2.18689517644815e-06,2.18689517644815e-06
"2020/03/02","IT",60359546,1557,33,1689,35,1689,35,1689,1689,2.79823178259161e-05,2.57954226494679e-05,2.79823178259161e-05,2.79823178259161e-05
"2020/03/09","IT",60359546,5686,331,7375,366,7375,366,7375,7375,0.00012218448429019,9.42021664642739e-05,0.00012218448429019,0.00012218448429019
"2020/03/16","IT",60359546,16605,1445,23980,1811,23980,1811,23980,23980,0.000397285957054747,0.000275101472764557,0.000397285957054747,0.000397285957054747
"2020/03/23","IT",60359546,35158,3665,59135,5476,59138,5476,59138,59138,0.00097976217382417,0.000582476216769424,0.00097976217382417,0.00097976217382417
"2020/03/30","IT",60359546,38551,5305,97686,10781,97689,10781,97689,97689,0.00161845153706093,0.000638689363236761,0.00161845153706093,0.00161845153706093
"2020/04/06","IT",60359546,31259,5108,128945,15889,128948,15889,128948,128948,0.00213633150918663,0.000517879972125702,0.00213633150918663,0.00213633150918663
"2020/04/13","IT",60359546,27415,4012,156231,19899,156363,19901,156363,156363,0.00259052644299213,0.000454194933805499,0.00259052644299213,0.00259052644299213
"2020/04/20","IT",60359546,22609,3759,177283,23625,178972,23660,178972,178972,0.00296509851150968,0.000374572068517546,0.00296509851150968,0.00296509851150968
"2020/04/27","IT",60359546,18703,2984,190300,26278,197675,26644,197672,197675,0.0032749583636696,0.000309859852159922,0.0032749086615065,0.0032749583636696
"2020/05/04","IT",60359546,13042,2240,186737,27073,210717,28884,210714,210717,0.00349103023405776,0.000216071870388157,0.00349098053189466,0.00349103023405776
"2020/05/11","IT",60359546,8353,1676,159932,25084,219070,30560,219067,219070,0.0036294176235189,0.000138387389461147,0.0036293679213558,0.0036294176235189
"2020/05/18","IT",60359546,6365,1348,127746,21127,225435,31908,225303,225435,0.00373486904623173,0.000105451422712822,0.00373268215105528,0.00373486904623173
"2020/05/25","IT",60359546,4423,877,100910,16896,229858,32785,228169,229858,0.00380814660203044,7.32775557987133e-05,0.00378016428420452,0.00380814660203044
"2020/06/01","IT",60359546,3161,630,76656,13514,233019,33415,225644,233019,0.00386051611455129,5.2369512520853e-05,0.0037383316302611,0.00386051611455129
"2020/06/08","IT",60359546,1979,484,56026,10239,234998,33899,211018,234995,0.00389330297481031,3.27868602590218e-05,0.00349601701775557,0.00389325327264721
"2020/06/15","IT",60359546,1991,446,39314,7701,236989,34345,177851,236986,0.00392628864372174,3.29856689114262e-05,0.00294652646989757,0.00392623894155864
"2020/06/22","IT",60359546,1510,289,27782,5750,238499,34634,140810,238496,0.00395130539914929,2.50167554275508e-05,0.00233285386208836,0.00395125569698619
"2020/06/29","IT",60359546,1811,104,21240,4178,240310,34738,111362,240178,0.00398130893827465,3.00035391253606e-05,0.00184497742908802,0.0039791220430982
"2020/07/06","IT",60359546,1301,123,16176,2953,241611,34861,85248,239922,0.00400286310967283,2.15541713981745e-05,0.00141233666668069,0.00397488079184691
"2020/07/13","IT",60359546,1450,93,13203,2169,243061,34954,64089,235686,0.00402688582183836,2.40227121655289e-05,0.00106178731032868,0.00390470133754817
"2020/07/20","IT",60359546,1373,91,11415,1630,244434,35045,46759,220454,0.00404963284515096,2.27470233126008e-05,0.000774674481481355,0.00365234688809621
"2020/07/27","IT",60359546,1684,62,11120,1208,246118,35107,35401,186980,0.00407753232603837,2.78994808874142e-05,0.000586502091980612,0.0030977701522142
"2020/08/03","IT",60359546,1952,47,11081,809,248070,35154,29000,150381,0.00410987186682948,3.2339540791112e-05,0.000480454243310578,0.00249142032976855
"2020/08/10","IT",60359546,2496,51,12067,571,250566,35205,25131,121618,0.00415122406652959,4.13521997001104e-05,0.000416355020297866,0.00201489255734296
"2020/08/17","IT",60359546,3349,191,13605,658,253915,35396,24057,97552,0.00420670824793811,5.54841814085215e-05,0.000398561645907675,0.00161618180494598
"2020/08/24","IT",60359546,5430,41,17734,576,259345,35437,26326,80373,0.00429666916315109,8.99609152129806e-05,0.000436153048599802,0.00133157065164142
"2020/08/31","IT",60359546,8873,40,25157,523,268218,35477,33220,70543,0.00444367159421643,0.000147002431065336,0.000550368619406117,0.00116871323054683
"2020/09/07","IT",60359546,9416,64,33200,496,277634,35541,40645,66917,0.00459967011680307,0.000155998522586634,0.000673381473081325,0.00110863988274531
"2020/09/14","IT",60359546,10119,69,41635,503,287753,35610,49254,68683,0.00476731551294306,0.000167645396139991,0.000816010113793765,0.00113789788942415
"2020/09/21","IT",60359546,10403,97,50086,553,298156,35707,57846,72721,0.00493966604718995,0.000172350534246894,0.000958357108915299,0.00120479700095822
"2020/09/28","IT",60359546,11714,128,59304,630,309870,35835,68259,80012,0.00513373642671202,0.000194070379522073,0.0011308733170392,0.00132558982468158
"2020/10/05","IT",60359546,15459,151,71414,590,325329,35986,82268,92310,0.00538985167317196,0.000256115246459939,0.00136296585133361,0.00152933555862067
"2020/10/12","IT",60359546,29621,180,95605,729,354950,36166,110516,119952,0.00588059426424447,0.000490742591072504,0.00183096141909351,0.00198729128943415
"2020/10/19","IT",60359546,59291,377,146023,1066,414241,36543,168123,177252,0.00686289124838679,0.000982296984142326,0.00278535892234842,0.00293660260466505
"2020/10/26","IT",60359546,111541,795,248148,1797,525782,37338,277712,287283,0.00871083423987318,0.00184794299148638,0.00460096237304369,0.00475952884072388
"2020/11/02","IT",60359546,183553,1488,421582,3216,709335,38826,458769,469025,0.0117518279544382,0.00304099371456505,0.00760060388790863,0.00777051901616357
"2020/11/09","IT",60359546,225769,2568,636948,5687,935104,41394,681189,693493,0.0154922305081619,0.00374040255372365,0.0112855222602238,0.011489367398489
"2020/11/16","IT",60359546,243425,3835,868659,9394,1178529,45229,919184,935468,0.0195251468591232,0.00403291635096129,0.0152284776959721,0.0154982610372848
"2020/11/23","IT",60359546,230339,4594,1083539,13837,1408868,49823,1140650,1164434,0.0233412623746375,0.00381611551551431,0.018897590780421,0.0192916295294865
"2020/11/30","IT",60359546,176310,5081,1230228,18738,1585178,54904,1307544,1339060,0.0262622585000888,0.00292099612545131,0.0216625883832857,0.0221847261740504
"2020/12/07","IT",60359546,143700,5174,1314637,23535,1728878,60078,1441125,1480808,0.0286429921126312,0.00238073361254241,0.0238756765996881,0.0245331202458017
"2020/12/14","IT",60359546,114834,4442,1317930,27182,1843712,64520,1545556,1593146,0.0305454915118149,0.00190249939918369,0.0256058254646249,0.0263942674452853
"2020/12/21","IT",60359546,109473,4279,1243850,29973,1953185,68799,1643315,1699270,0.0323591731455369,0.00181368163372203,0.0272254367188249,0.0281524648975988
"2020/12/28","IT",60359546,94511,3126,1112592,30531,2047696,71925,1722367,1788351,0.0339249735244861,0.00156580037894917,0.0285351218513141,0.029628304361335
"2021/01/04","IT",60359546,107750,3407,976917,30103,2155446,75332,1800496,1887228,0.0357101095492004,0.0017851360247143,0.0298295152849559,0.031266437954984
"2021/01/11","IT",60359546,121045,3423,867623,28932,2276491,78755,1862250,1998857,0.037715508993391,0.00200539944419065,0.0308526177450042,0.033115838876588
"2021/01/18","IT",60359546,104786,3422,796099,27273,2381277,82177,1855495,2093524,0.0394515392809615,0.00173603028757042,0.0307407050410883,0.0346842237680184
