"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"RS","Serbia","","","","",NA,"2020-02-15",3,-3,18,4,-11,-1
"RS","Serbia","","","","",NA,"2020-02-16",11,2,52,8,-1,-3
"RS","Serbia","","","","",NA,"2020-02-17",10,-5,57,-3,-46,6
"RS","Serbia","","","","",NA,"2020-02-18",13,10,21,5,-5,0
"RS","Serbia","","","","",NA,"2020-02-19",6,6,21,0,-9,0
"RS","Serbia","","","","",NA,"2020-02-20",5,5,4,1,-10,1
"RS","Serbia","","","","",NA,"2020-02-21",3,5,1,1,-10,1
"RS","Serbia","","","","",NA,"2020-02-22",5,-1,24,12,-4,-2
"RS","Serbia","","","","",NA,"2020-02-23",7,2,33,12,2,-2
"RS","Serbia","","","","",NA,"2020-02-24",8,2,2,10,15,-2
"RS","Serbia","","","","",NA,"2020-02-25",16,14,35,12,10,-3
"RS","Serbia","","","","",NA,"2020-02-26",3,5,15,5,5,-2
"RS","Serbia","","","","",NA,"2020-02-27",0,3,-4,4,3,-1
"RS","Serbia","","","","",NA,"2020-02-28",-5,-3,-18,2,3,0
"RS","Serbia","","","","",NA,"2020-02-29",6,1,12,9,4,-2
"RS","Serbia","","","","",NA,"2020-03-01",5,4,16,12,4,-2
"RS","Serbia","","","","",NA,"2020-03-02",15,9,19,18,16,-3
"RS","Serbia","","","","",NA,"2020-03-03",8,7,4,7,9,-2
"RS","Serbia","","","","",NA,"2020-03-04",0,4,-10,0,3,-1
"RS","Serbia","","","","",NA,"2020-03-05",12,12,19,12,5,-2
"RS","Serbia","","","","",NA,"2020-03-06",2,5,-10,5,3,-1
"RS","Serbia","","","","",NA,"2020-03-07",8,8,-6,3,1,-1
"RS","Serbia","","","","",NA,"2020-03-08",13,14,-10,6,4,-2
"RS","Serbia","","","","",NA,"2020-03-09",7,4,-4,9,12,-2
"RS","Serbia","","","","",NA,"2020-03-10",7,13,0,2,6,-1
"RS","Serbia","","","","",NA,"2020-03-11",2,18,18,4,1,-2
"RS","Serbia","","","","",NA,"2020-03-12",4,16,41,5,0,-2
"RS","Serbia","","","","",NA,"2020-03-13",-9,10,2,-4,-3,1
"RS","Serbia","","","","",NA,"2020-03-14",-18,6,-12,-13,-5,2
"RS","Serbia","","","","",NA,"2020-03-15",-21,24,-12,-16,-7,3
"RS","Serbia","","","","",NA,"2020-03-16",-23,15,-21,-26,-18,8
"RS","Serbia","","","","",NA,"2020-03-17",-31,1,-8,-34,-29,10
"RS","Serbia","","","","",NA,"2020-03-18",-41,-7,-15,-42,-38,13
"RS","Serbia","","","","",NA,"2020-03-19",-44,-12,-12,-44,-42,15
"RS","Serbia","","","","",NA,"2020-03-20",-47,-12,-21,-49,-43,17
"RS","Serbia","","","","",NA,"2020-03-21",-52,-15,-26,-47,-35,11
"RS","Serbia","","","","",NA,"2020-03-22",-73,-26,-63,-69,-46,14
"RS","Serbia","","","","",NA,"2020-03-23",-64,-36,-60,-68,-52,21
"RS","Serbia","","","","",NA,"2020-03-24",-72,-43,-65,-75,-59,24
"RS","Serbia","","","","",NA,"2020-03-25",-72,-39,-63,-74,-61,24
"RS","Serbia","","","","",NA,"2020-03-26",-69,-36,-60,-71,-61,25
"RS","Serbia","","","","",NA,"2020-03-27",-69,-35,-57,-70,-60,26
"RS","Serbia","","","","",NA,"2020-03-28",-69,-36,-48,-64,-50,17
"RS","Serbia","","","","",NA,"2020-03-29",-77,-48,-56,-72,-50,15
"RS","Serbia","","","","",NA,"2020-03-30",-63,-34,-55,-67,-56,22
"RS","Serbia","","","","",NA,"2020-03-31",-63,-26,-54,-68,-59,22
"RS","Serbia","","","","",NA,"2020-04-01",-67,-32,-58,-70,-61,23
"RS","Serbia","","","","",NA,"2020-04-02",-66,-37,-52,-68,-62,24
"RS","Serbia","","","","",NA,"2020-04-03",-65,-29,-49,-66,-60,24
"RS","Serbia","","","","",NA,"2020-04-04",-75,-48,-62,-69,-60,19
"RS","Serbia","","","","",NA,"2020-04-05",-97,-97,-87,-93,-77,22
"RS","Serbia","","","","",NA,"2020-04-06",-59,-30,-44,-64,-56,20
"RS","Serbia","","","","",NA,"2020-04-07",-60,-29,-37,-65,-59,22
"RS","Serbia","","","","",NA,"2020-04-08",-63,-31,-34,-65,-60,21
"RS","Serbia","","","","",NA,"2020-04-09",-59,-23,-32,-62,-60,21
"RS","Serbia","","","","",NA,"2020-04-10",-55,-9,-31,-58,-61,19
