"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"KE","Kenya","","","","",NA,"2020-02-15",2,2,10,7,2,-1
"KE","Kenya","","","","",NA,"2020-02-16",0,-2,4,5,3,0
"KE","Kenya","","","","",NA,"2020-02-17",5,1,6,6,3,0
"KE","Kenya","","","","",NA,"2020-02-18",3,0,7,6,2,0
"KE","Kenya","","","","",NA,"2020-02-19",0,-4,3,1,1,1
"KE","Kenya","","","","",NA,"2020-02-20",2,-1,2,5,1,0
"KE","Kenya","","","","",NA,"2020-02-21",4,1,4,5,3,0
"KE","Kenya","","","","",NA,"2020-02-22",3,0,6,4,3,0
"KE","Kenya","","","","",NA,"2020-02-23",3,3,2,5,5,-1
"KE","Kenya","","","","",NA,"2020-02-24",2,-1,7,4,5,-1
"KE","Kenya","","","","",NA,"2020-02-25",1,-4,1,3,6,0
"KE","Kenya","","","","",NA,"2020-02-26",0,-6,-1,1,5,0
"KE","Kenya","","","","",NA,"2020-02-27",2,-2,1,4,5,0
"KE","Kenya","","","","",NA,"2020-02-28",4,2,3,5,8,-1
"KE","Kenya","","","","",NA,"2020-02-29",5,2,8,5,5,-2
"KE","Kenya","","","","",NA,"2020-03-01",3,1,3,3,6,-1
"KE","Kenya","","","","",NA,"2020-03-02",1,-2,1,2,6,0
"KE","Kenya","","","","",NA,"2020-03-03",3,3,4,5,7,-1
"KE","Kenya","","","","",NA,"2020-03-04",2,2,5,5,6,0
"KE","Kenya","","","","",NA,"2020-03-05",5,6,6,8,7,-1
"KE","Kenya","","","","",NA,"2020-03-06",6,7,9,8,8,-2
"KE","Kenya","","","","",NA,"2020-03-07",6,7,7,9,5,-2
"KE","Kenya","","","","",NA,"2020-03-08",6,5,6,7,7,-1
"KE","Kenya","","","","",NA,"2020-03-09",3,2,3,5,7,0
"KE","Kenya","","","","",NA,"2020-03-10",3,3,5,7,7,-1
"KE","Kenya","","","","",NA,"2020-03-11",3,2,5,6,8,-1
"KE","Kenya","","","","",NA,"2020-03-12",4,2,1,7,7,0
"KE","Kenya","","","","",NA,"2020-03-13",5,6,2,6,9,-1
"KE","Kenya","","","","",NA,"2020-03-14",1,3,-1,3,5,1
"KE","Kenya","","","","",NA,"2020-03-15",-1,3,-1,1,7,1
"KE","Kenya","","","","",NA,"2020-03-16",1,6,-6,0,-1,4
"KE","Kenya","","","","",NA,"2020-03-17",-5,1,-9,0,-9,5
"KE","Kenya","","","","",NA,"2020-03-18",-7,-1,-14,-3,-13,8
"KE","Kenya","","","","",NA,"2020-03-19",-10,-2,-17,-6,-15,9
"KE","Kenya","","","","",NA,"2020-03-20",-14,-4,-16,-9,-14,10
"KE","Kenya","","","","",NA,"2020-03-21",-19,-10,-12,-12,-8,8
"KE","Kenya","","","","",NA,"2020-03-22",-24,-15,-12,-19,-8,9
"KE","Kenya","","","","",NA,"2020-03-23",-23,-12,-19,-20,-24,14
"KE","Kenya","","","","",NA,"2020-03-24",-28,-15,-24,-22,-30,17
"KE","Kenya","","","","",NA,"2020-03-25",-30,-13,-25,-26,-34,18
"KE","Kenya","","","","",NA,"2020-03-26",-34,-22,-25,-30,-36,19
"KE","Kenya","","","","",NA,"2020-03-27",-42,-29,-25,-36,-36,23
"KE","Kenya","","","","",NA,"2020-03-28",-43,-30,-21,-37,-25,19
"KE","Kenya","","","","",NA,"2020-03-29",-45,-33,-20,-39,-22,17
"KE","Kenya","","","","",NA,"2020-03-30",-36,-29,-24,-35,-38,21
"KE","Kenya","","","","",NA,"2020-03-31",-37,-27,-25,-34,-38,21
"KE","Kenya","","","","",NA,"2020-04-01",-38,-28,-25,-35,-39,22
"KE","Kenya","","","","",NA,"2020-04-02",-37,-26,-25,-34,-38,22
"KE","Kenya","","","","",NA,"2020-04-03",-39,-24,-22,-35,-35,23
"KE","Kenya","","","","",NA,"2020-04-04",-39,-23,-17,-33,-23,17
"KE","Kenya","","","","",NA,"2020-04-05",-43,-29,-19,-37,-20,17
"KE","Kenya","","","","",NA,"2020-04-06",-35,-24,-22,-33,-38,21
"KE","Kenya","","","","",NA,"2020-04-07",-39,-27,-26,-36,-39,23
"KE","Kenya","","","","",NA,"2020-04-08",-40,-30,-26,-37,-39,23
"KE","Kenya","","","","",NA,"2020-04-09",-40,-29,-26,-37,-39,23
"KE","Kenya","","","","",NA,"2020-04-10",-50,-36,-33,-46,-56,32
"KE","Kenya","","","","",NA,"2020-04-11",-47,-33,-23,-41,-29,21
"KE","Kenya","","","","",NA,"2020-04-12",-49,-38,-24,-45,-21,19
"KE","Kenya","","","","",NA,"2020-04-13",-48,-39,-36,-47,-60,31
"KE","Kenya","","","","",NA,"2020-04-14",-41,-33,-28,-39,-38,22
"KE","Kenya","","","","",NA,"2020-04-15",-42,-33,-29,-40,-38,23
"KE","Kenya","","","","",NA,"2020-04-16",-43,-32,-28,-41,-38,24
"KE","Kenya","","","","",NA,"2020-04-17",-45,-32,-30,-41,-35,25
"KE","Kenya","","","","",NA,"2020-04-18",-48,-36,-32,-42,-23,20
"KE","Kenya","","","","",NA,"2020-04-19",-50,-39,-34,-46,-20,19
"KE","Kenya","","","","",NA,"2020-04-20",-43,-36,-34,-42,-37,23
"KE","Kenya","","","","",NA,"2020-04-21",-44,-36,-34,-41,-38,23
"KE","Kenya","","","","",NA,"2020-04-22",-45,-38,-35,-43,-38,24
"KE","Kenya","","","","",NA,"2020-04-23",-46,-37,-35,-43,-38,25
"KE","Kenya","","","","",NA,"2020-04-24",-47,-35,-35,-43,-34,26
"KE","Kenya","","","","",NA,"2020-04-25",-47,-35,-31,-42,-23,21
"KE","Kenya","","","","",NA,"2020-04-26",-50,-39,-33,-47,-19,20
"KE","Kenya","","","","",NA,"2020-04-27",-40,-34,-29,-40,-35,23
"KE","Kenya","","","","",NA,"2020-04-28",-40,-32,-29,-37,-35,22
"KE","Kenya","","","","",NA,"2020-04-29",-39,-31,-28,-37,-35,23
"KE","Kenya","","","","",NA,"2020-04-30",-38,-27,-25,-35,-34,22
"KE","Kenya","","","","",NA,"2020-05-01",-46,-31,-38,-43,-53,30
"KE","Kenya","","","","",NA,"2020-05-02",-42,-29,-27,-38,-20,19
"KE","Kenya","","","","",NA,"2020-05-03",-46,-34,-30,-43,-15,17
"KE","Kenya","","","","",NA,"2020-05-04",-36,-30,-24,-36,-33,21
"KE","Kenya","","","","",NA,"2020-05-05",-37,-29,-25,-36,-33,21
"KE","Kenya","","","","",NA,"2020-05-06",-37,-28,-27,-33,-33,22
"KE","Kenya","","","","",NA,"2020-05-07",-37,-26,-25,-33,-33,22
"KE","Kenya","","","","",NA,"2020-05-08",-40,-25,-26,-34,-30,24
"KE","Kenya","","","","",NA,"2020-05-09",-39,-26,-22,-34,-19,13
"KE","Kenya","","","","",NA,"2020-05-10",-42,-29,-25,-37,-12,16
"KE","Kenya","","","","",NA,"2020-05-11",-34,-26,-23,-33,-31,21
"KE","Kenya","","","","",NA,"2020-05-12",-35,-26,-24,-32,-31,21
"KE","Kenya","","","","",NA,"2020-05-13",-36,-27,-27,-33,-31,21
"KE","Kenya","","","","",NA,"2020-05-14",-36,-26,-24,-32,-31,20
"KE","Kenya","","","","",NA,"2020-05-15",-38,-25,-22,-33,-27,23
