CountryName,RegionName,Date,PredictedDailyNewCases
Afghanistan,,2020-11-01,111.21358572611123
Afghanistan,,2020-11-02,156.88792060966767
Afghanistan,,2020-11-03,154.4818424647417
Afghanistan,,2020-11-04,179.62653750008576
Afghanistan,,2020-11-05,197.48783870305846
Afghanistan,,2020-11-06,148.29383797123535
Afghanistan,,2020-11-07,181.6439193005424
Afghanistan,,2020-11-08,211.64215830506396
Afghanistan,,2020-11-09,266.7586648655956
Afghanistan,,2020-11-10,275.1842159648499
Afghanistan,,2020-11-11,312.68743001722885
Afghanistan,,2020-11-12,346.12190135821703
Afghanistan,,2020-11-13,316.0548070418135
Afghanistan,,2020-11-14,370.2297236760446
Afghanistan,,2020-11-15,424.932497347257
Afghanistan,,2020-11-16,507.99774512386114
Afghanistan,,2020-11-17,548.5838658650135
Afghanistan,,2020-11-18,622.4147909481723
Afghanistan,,2020-11-19,695.1431460639346
Afghanistan,,2020-11-20,709.5326313783776
Afghanistan,,2020-11-21,813.0282502031636
Afghanistan,,2020-11-22,922.5151156216712
Afghanistan,,2020-11-23,1068.0603612591913
Afghanistan,,2020-11-24,1179.2814637016538
Afghanistan,,2020-11-25,1333.0421368997954
Afghanistan,,2020-11-26,1496.2979871629673
Afghanistan,,2020-11-27,1613.316044793366
Afghanistan,,2020-11-28,1833.2058938274558
Afghanistan,,2020-11-29,2074.68681449196
Afghanistan,,2020-11-30,2369.9269695361722
Afghanistan,,2020-12-01,2650.7589748893633
Afghanistan,,2020-12-02,2996.5768035780256
Afghanistan,,2020-12-03,3377.1176678090646
Afghanistan,,2020-12-04,3739.865321874002
Afghanistan,,2020-12-05,4237.642157892969
Afghanistan,,2020-12-06,4793.191140465067
Afghanistan,,2020-12-07,5443.337970028686
Afghanistan,,2020-12-08,6125.123581852789
Afghanistan,,2020-12-09,6923.906172343957
Afghanistan,,2020-12-10,7816.0409326458175
Afghanistan,,2020-12-11,8756.278945830458
Afghanistan,,2020-12-12,9905.648322033572
Afghanistan,,2020-12-13,11195.73369987177
Afghanistan,,2020-12-14,12673.083394138106
Afghanistan,,2020-12-15,14285.398820441282
Afghanistan,,2020-12-16,16129.680260587222
Afghanistan,,2020-12-17,18194.71134156385
Afghanistan,,2020-12-18,20448.584417381986
Afghanistan,,2020-12-19,23066.60328911665
Afghanistan,,2020-12-20,25994.79181017133
Afghanistan,,2020-12-21,29294.75390359473
Afghanistan,,2020-12-22,32929.078489455744
Afghanistan,,2020-12-23,37009.48378403769
Afghanistan,,2020-12-24,41538.09140247168
Afghanistan,,2020-12-25,46494.4430300733
Afghanistan,,2020-12-26,52062.89690521202
Afghanistan,,2020-12-27,58193.29852712764
Afghanistan,,2020-12-28,64945.759324795974
Afghanistan,,2020-12-29,72273.66100856304
Afghanistan,,2020-12-30,80270.4054001203
Afghanistan,,2020-12-31,88907.61833260197
Afghanistan,,2021-01-01,88533.96874923556
Afghanistan,,2021-01-02,95788.1073576564
Afghanistan,,2021-01-03,103652.10363367313
Afghanistan,,2021-01-04,111871.51370048992
Afghanistan,,2021-01-05,120277.44218984245
Afghanistan,,2021-01-06,128875.68152170401
Afghanistan,,2021-01-07,137553.95119198243
Afghanistan,,2021-01-08,136582.9802016723
Afghanistan,,2021-01-09,142760.71772600297
Afghanistan,,2021-01-10,148879.25427626725
Afghanistan,,2021-01-11,154646.89966482518
Afghanistan,,2021-01-12,159875.78769141226
Afghanistan,,2021-01-13,164572.8230341486
Afghanistan,,2021-01-14,168646.76302945951
Afghanistan,,2021-01-15,162423.29238772864
Afghanistan,,2021-01-16,163097.6708666096
Afghanistan,,2021-01-17,163373.29241342607
Afghanistan,,2021-01-18,163095.4382904136
Afghanistan,,2021-01-19,162223.24451319364
Afghanistan,,2021-01-20,160902.83377522603
Afghanistan,,2021-01-21,159162.03347228642
Afghanistan,,2021-01-22,147421.47160965964
Afghanistan,,2021-01-23,143127.5762952339
Afghanistan,,2021-01-24,138839.04534410563
Afghanistan,,2021-01-25,134449.18691968563
Afghanistan,,2021-01-26,129955.58350566846
Afghanistan,,2021-01-27,125528.64830209326
Afghanistan,,2021-01-28,121204.52309379634
Afghanistan,,2021-01-29,107399.59934727143
Afghanistan,,2021-01-30,101788.6609586512
Afghanistan,,2021-01-31,96668.52840952505
Afghanistan,,2021-02-01,91886.06576093892
Afghanistan,,2021-02-02,87394.92352834577
Afghanistan,,2021-02-03,83320.27424533406
Afghanistan,,2021-02-04,79650.44022277804
Afghanistan,,2021-02-05,66754.99524724713
Afghanistan,,2021-02-06,62428.26031167989
Afghanistan,,2021-02-07,58752.98509075726
Afghanistan,,2021-02-08,55530.73566771128
Albania,,2020-11-01,429.185610765369
Albania,,2020-11-02,433.05782601229964
Albania,,2020-11-03,442.74642772947027
Albania,,2020-11-04,483.0491293170737
Albania,,2020-11-05,461.07831257077805
Albania,,2020-11-06,520.8021113403024
Albania,,2020-11-07,460.75439423295154
Albania,,2020-11-08,669.2973684245558
Albania,,2020-11-09,696.2738898771534
Albania,,2020-11-10,732.7223668726979
Albania,,2020-11-11,803.904811630453
Albania,,2020-11-12,817.2034004749348
Albania,,2020-11-13,916.8119765531274
Albania,,2020-11-14,901.8563807371265
Albania,,2020-11-15,1162.2099601769587
Albania,,2020-11-16,1247.3092219156283
Albania,,2020-11-17,1348.24190703077
Albania,,2020-11-18,1490.2933776506543
Albania,,2020-11-19,1581.6671003462097
Albania,,2020-11-20,1764.9096868629858
Albania,,2020-11-21,1840.6579705051802
Albania,,2020-11-22,2195.930941004286
Albania,,2020-11-23,2387.256807471061
Albania,,2020-11-24,2604.518047703871
Albania,,2020-11-25,2873.611881424891
Albania,,2020-11-26,3103.049461128615
Albania,,2020-11-27,3436.0904433795085
Albania,,2020-11-28,3673.077823687936
Albania,,2020-11-29,4201.85531924565
Albania,,2020-11-30,4576.556060571904
Albania,,2020-12-01,4987.506163889905
Albania,,2020-12-02,5459.3532847429115
Albania,,2020-12-03,5898.5340597036975
Albania,,2020-12-04,6446.667334812406
Albania,,2020-12-05,6900.211018561067
Albania,,2020-12-06,7645.031269685936
Albania,,2020-12-07,8227.073851829049
Albania,,2020-12-08,8834.045020099657
Albania,,2020-12-09,9484.888827333538
Albania,,2020-12-10,10079.115749677178
Albania,,2020-12-11,10752.915227974176
Albania,,2020-12-12,11293.914726076237
Albania,,2020-12-13,12083.781858525017
Albania,,2020-12-14,12654.55337795104
Albania,,2020-12-15,13192.160788054643
Albania,,2020-12-16,13710.420789792757
Albania,,2020-12-17,14104.401369170231
Albania,,2020-12-18,14510.947409582168
Albania,,2020-12-19,14715.79603337944
Albania,,2020-12-20,15108.381592110261
Albania,,2020-12-21,15216.594556006183
Albania,,2020-12-22,15241.615589523077
Albania,,2020-12-23,15207.577923732584
Albania,,2020-12-24,15020.448479242441
Albania,,2020-12-25,14833.107939231762
Albania,,2020-12-26,14441.573564149447
Albania,,2020-12-27,14254.021299291819
Albania,,2020-12-28,13799.582929623593
Albania,,2020-12-29,13299.365591612663
Albania,,2020-12-30,12786.75653635525
Albania,,2020-12-31,12173.781281828738
Albania,,2021-01-01,10068.203961329571
Albania,,2021-01-02,9436.690373773105
Albania,,2021-01-03,9145.056910845973
Albania,,2021-01-04,8652.837114079714
Albania,,2021-01-05,8175.394307904486
Albania,,2021-01-06,7738.309453529113
Albania,,2021-01-07,7245.552279837643
Albania,,2021-01-08,5299.3786486739455
Albania,,2021-01-09,4890.523459721565
Albania,,2021-01-10,4837.1140875430765
Albania,,2021-01-11,4586.976809847274
Albania,,2021-01-12,4356.166128786513
Albania,,2021-01-13,4166.359131110135
Albania,,2021-01-14,3918.028466002125
Albania,,2021-01-15,2212.119166687547
Albania,,2021-01-16,2053.913018756381
Albania,,2021-01-17,2238.3230665143133
Albania,,2021-01-18,2210.105768123667
Albania,,2021-01-19,2188.2166079427143
Albania,,2021-01-20,2194.371640206303
Albania,,2021-01-21,2128.864788769723
Albania,,2021-01-22,593.130619749603
Albania,,2021-01-23,598.8326350804628
Albania,,2021-01-24,931.6100810480693
Albania,,2021-01-25,1036.2174008321747
Albania,,2021-01-26,1134.2831322523314
Albania,,2021-01-27,1248.753507740892
Albania,,2021-01-28,1280.9697531778706
Albania,,2021-01-29,0.0
Albania,,2021-01-30,0.0
Albania,,2021-01-31,301.623059420387
Albania,,2021-02-01,474.85386193102
Albania,,2021-02-02,634.0550327291851
Albania,,2021-02-03,803.0423315851726
Albania,,2021-02-04,883.8778117742081
Albania,,2021-02-05,0.0
Albania,,2021-02-06,0.0
Albania,,2021-02-07,0.0
Albania,,2021-02-08,154.25145235295417
Algeria,,2020-11-01,421.16046756565436
Algeria,,2020-11-02,453.0467791327495
Algeria,,2020-11-03,484.60887689448504
Algeria,,2020-11-04,537.3298274361823
Algeria,,2020-11-05,546.4513413824735
Algeria,,2020-11-06,585.2545622383209
Algeria,,2020-11-07,586.6305776292693
Algeria,,2020-11-08,749.884061665598
Algeria,,2020-11-09,819.0455272329748
Algeria,,2020-11-10,890.224493553929
Algeria,,2020-11-11,990.9854381968107
Algeria,,2020-11-12,1053.8133451062863
Algeria,,2020-11-13,1154.4059351403018
Algeria,,2020-11-14,1225.884879381742
Algeria,,2020-11-15,1469.0688542043222
Algeria,,2020-11-16,1629.9859615730848
Algeria,,2020-11-17,1805.614976830771
Algeria,,2020-11-18,2025.1199397051316
Algeria,,2020-11-19,2221.5850528356013
Algeria,,2020-11-20,2470.2934536317307
Algeria,,2020-11-21,2707.055775615413
Algeria,,2020-11-22,3133.4491564557193
Algeria,,2020-11-23,3503.398078449087
Algeria,,2020-11-24,3915.2492867610704
Algeria,,2020-11-25,4401.807634425241
Algeria,,2020-11-26,4900.051107348148
Algeria,,2020-11-27,5489.801304635037
Algeria,,2020-11-28,6111.897612190441
Algeria,,2020-11-29,6973.604486627211
Algeria,,2020-11-30,7835.007103353128
Algeria,,2020-12-01,8801.486232382267
Algeria,,2020-12-02,9913.338854863665
Algeria,,2020-12-03,11116.062492727015
Algeria,,2020-12-04,12498.73769790496
Algeria,,2020-12-05,14012.375364419717
Algeria,,2020-12-06,15875.428677880192
Algeria,,2020-12-07,17859.857556076444
Algeria,,2020-12-08,20084.38900927415
Algeria,,2020-12-09,22603.66461444922
Algeria,,2020-12-10,25378.33459300513
Algeria,,2020-12-11,28513.53991991694
Algeria,,2020-12-12,31976.48359578034
Algeria,,2020-12-13,36002.078674992634
Algeria,,2020-12-14,40377.30699668931
Algeria,,2020-12-15,45235.96227248738
Algeria,,2020-12-16,50645.566029956346
Algeria,,2020-12-17,56576.6336300051
Algeria,,2020-12-18,63140.277871974686
Algeria,,2020-12-19,70303.6601158696
Algeria,,2020-12-20,78294.46675967438
Algeria,,2020-12-21,86881.40065706466
Algeria,,2020-12-22,96169.7442885655
Algeria,,2020-12-23,106183.86277134404
Algeria,,2020-12-24,116833.93702902984
Algeria,,2020-12-25,128152.55953982935
Algeria,,2020-12-26,140007.3709934639
Algeria,,2020-12-27,152505.17316680634
Algeria,,2020-12-28,165268.49223929108
Algeria,,2020-12-29,178241.3239463872
Algeria,,2020-12-30,191268.80291949428
Algeria,,2020-12-31,204070.37487294653
Algeria,,2021-01-01,194037.9975632811
Algeria,,2021-01-02,201631.9436876525
Algeria,,2021-01-03,209430.28339562696
Algeria,,2021-01-04,216426.2574967008
Algeria,,2021-01-05,222509.31877879423
Algeria,,2021-01-06,227603.19672357064
Algeria,,2021-01-07,231558.88952474896
Algeria,,2021-01-08,211948.5933173216
