"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index"
"MLT","Europe","Malta","2020-11-02",6400,218,117.429,66,2,1.857,14494.756,493.728,265.953,149.477,4.53,4.206,1.13,NA,NA,NA,NA,NA,NA,NA,NA,346068,2816,783.777,6.378,3210,7.27,0.037,27.3,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-03",6506,106,117.286,64,-2,1.286,14734.825,240.069,265.629,144.948,-4.53,2.912,1.1,NA,NA,NA,NA,NA,NA,NA,NA,349114,3046,790.675,6.899,3224,7.302,0.036,27.5,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-04",6590,84,118.571,65,1,1.286,14925.069,190.244,268.541,147.212,2.265,2.912,1.09,NA,NA,NA,NA,NA,NA,NA,NA,351956,2842,797.112,6.437,3207,7.263,0.037,27,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-05",6764,174,128.286,70,5,1.571,15319.145,394.076,290.542,158.536,11.324,3.559,1.1,NA,NA,NA,NA,NA,NA,NA,NA,355478,3522,805.089,7.977,3271,7.408,0.039,25.5,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-06",6893,129,135.857,73,3,1.714,15611.305,292.16,307.69,165.331,6.794,3.883,1.08,NA,NA,NA,NA,NA,NA,NA,NA,358419,2941,811.749,6.661,3163,7.164,0.043,23.3,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-07",7039,146,142.429,74,1,1.714,15941.967,330.662,322.573,167.596,2.265,3.883,1.06,NA,NA,NA,NA,NA,NA,NA,NA,361362,2943,818.415,6.665,3095,7.01,0.046,21.7,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-08",7141,102,137,76,2,1.714,16172.977,231.01,310.278,172.125,4.53,3.883,1.04,NA,NA,NA,NA,NA,NA,67.095,151.958,364212,2850,824.869,6.455,2994,6.781,0.046,21.9,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-09",7243,102,120.429,78,2,1.714,16403.987,231.01,272.747,176.655,4.53,3.883,1.03,NA,NA,NA,NA,NA,NA,NA,NA,367508,3296,832.334,7.465,3063,6.937,0.039,25.4,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-10",7396,153,127.143,81,3,2.429,16750.502,346.515,287.954,183.449,6.794,5.5,1.04,NA,NA,NA,NA,NA,NA,NA,NA,370520,3012,839.156,6.822,3058,6.926,0.042,24.1,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-11",7537,141,135.286,88,7,3.286,17069.84,319.338,306.396,199.303,15.854,7.442,1.04,NA,NA,NA,NA,NA,NA,NA,NA,373980,3460,846.992,7.836,3146,7.125,0.043,23.3,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-12",7646,109,126,88,0,2.571,17316.704,246.864,285.366,199.303,0,5.824,1.02,NA,NA,NA,NA,NA,NA,NA,NA,377015,3035,853.866,6.874,3077,6.969,0.041,24.4,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-13",7796,150,129,92,4,2.714,17656.424,339.721,292.16,208.362,9.059,6.147,1.02,NA,NA,NA,NA,NA,NA,NA,NA,379671,2656,859.881,6.015,3036,6.876,0.042,23.5,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-14",7917,121,125.429,95,3,3,17930.466,274.041,284.071,215.157,6.794,6.794,1.01,NA,NA,NA,NA,NA,NA,NA,NA,383090,3120,867.624,7.066,3104,7.03,0.04,24.7,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-15",8034,117,127.571,97,2,3,18195.448,264.982,288.924,219.686,4.53,6.794,1,NA,NA,NA,NA,NA,NA,92.144,208.688,386279,3189,874.847,7.222,3152,7.139,0.04,24.7,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-16",8137,103,127.714,98,1,2.857,18428.723,233.275,289.248,221.951,2.265,6.471,1,NA,NA,NA,NA,NA,NA,NA,NA,388619,2340,880.146,5.3,3016,6.831,0.042,23.6,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-17",8247,110,121.571,101,3,2.857,18677.852,249.129,275.336,228.745,6.794,6.471,1,NA,NA,NA,NA,NA,NA,NA,NA,391999,3380,887.802,7.655,3068,6.948,0.04,25.2,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-18",8420,173,126.143,103,2,2.143,19069.663,391.811,285.689,233.275,4.53,4.853,1.02,NA,NA,NA,NA,NA,NA,NA,NA,395049,3050,894.709,6.908,3010,6.817,0.042,23.9,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-19",8560,140,130.571,104,1,2.286,19386.736,317.073,295.719,235.54,2.265,5.177,1.01,NA,NA,NA,NA,NA,NA,NA,NA,398426,3377,902.357,7.648,3059,6.928,0.043,23.4,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-20",8681,121,126.429,108,4,2.286,19660.777,274.041,286.336,244.599,9.059,5.177,0.99,NA,NA,NA,NA,NA,NA,NA,NA,401819,3393,910.042,7.684,3164,7.166,0.04,25,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-21",8822,141,129.286,111,3,2.286,19980.115,319.338,292.807,251.393,6.794,5.177,0.98,NA,NA,NA,NA,NA,NA,NA,NA,405040,3221,917.337,7.295,3136,7.102,0.041,24.3,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-22",8924,102,127.143,111,0,2,20211.125,231.01,287.954,251.393,0,4.53,0.96,NA,NA,NA,NA,NA,NA,93.039,210.714,407232,2192,922.301,4.964,2993,6.779,0.042,23.5,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-23",9004,80,123.857,113,2,2.143,20392.31,181.184,280.512,255.923,4.53,4.853,0.95,NA,NA,NA,NA,NA,NA,NA,NA,409896,2664,928.335,6.033,3040,6.885,0.041,24.5,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-24",9137,133,127.143,117,4,2.286,20693.529,301.219,287.954,264.982,9.059,5.177,0.97,NA,NA,NA,NA,NA,NA,NA,NA,412924,3028,935.193,6.858,2989,6.77,0.043,23.5,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-25",9253,116,119,122,5,2.714,20956.246,262.717,269.512,276.306,11.324,6.147,0.97,NA,NA,NA,NA,NA,NA,NA,NA,415884,2960,941.896,6.704,2976,6.74,0.04,25,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-26",9405,152,120.714,125,3,3,21300.497,344.25,273.394,283.101,6.794,6.794,0.98,NA,NA,NA,NA,NA,NA,NA,NA,418933,3049,948.802,6.905,2930,6.636,0.041,24.3,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-27",9501,96,117.143,128,3,2.857,21517.918,217.421,265.306,289.895,6.794,6.471,0.96,NA,NA,NA,NA,NA,NA,NA,NA,421803,2870,955.302,6.5,2855,6.466,0.041,24.4,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-28",9609,108,112.429,132,4,3,21762.517,244.599,254.629,298.954,9.059,6.794,0.96,NA,NA,NA,NA,NA,NA,NA,NA,424836,3033,962.171,6.869,2828,6.405,0.04,25.2,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-29",9752,143,118.286,133,1,3.143,22086.384,323.867,267.894,301.219,2.265,7.118,0.97,NA,NA,NA,NA,NA,NA,77.83,176.271,427927,3091,969.171,7.001,2956,6.695,0.04,25,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-11-30",9873,121,124.143,137,4,3.429,22360.426,274.041,281.159,310.278,9.059,7.765,0.96,NA,NA,NA,NA,NA,NA,NA,NA,430695,2768,975.44,6.269,2971,6.729,0.042,23.9,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-01",9975,102,119.714,141,4,3.429,22591.436,231.01,271.13,319.338,9.059,7.765,0.94,NA,NA,NA,NA,NA,NA,NA,NA,433381,2686,981.524,6.083,2922,6.618,0.041,24.4,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-02",10101,126,121.143,146,5,3.429,22876.801,285.366,274.365,330.662,11.324,7.765,0.94,NA,NA,NA,NA,NA,NA,NA,NA,436291,2910,988.114,6.591,2915,6.602,0.042,24.1,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-03",10197,96,113.143,148,2,3.286,23094.223,217.421,256.247,335.191,4.53,7.442,0.93,NA,NA,NA,NA,NA,NA,NA,NA,439391,3100,995.135,7.021,2923,6.62,0.039,25.8,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-04",10320,123,117,149,1,3,23372.794,278.571,264.982,337.456,2.265,6.794,0.93,NA,NA,NA,NA,NA,NA,NA,NA,442401,3010,1001.952,6.817,2943,6.665,0.04,25.2,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-05",10423,103,116.286,149,0,2.429,23606.069,233.275,263.365,337.456,0,5.5,0.91,NA,NA,NA,NA,NA,NA,NA,NA,445308,2907,1008.536,6.584,2925,6.625,0.04,25.2,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-06",10520,97,109.714,151,2,2.571,23825.755,219.686,248.482,341.986,4.53,5.824,0.91,NA,NA,NA,NA,NA,NA,79.62,180.323,448500,3192,1015.765,7.229,2939,6.656,0.037,26.8,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-07",10659,139,112.286,155,4,2.571,24140.563,314.808,254.305,351.045,9.059,5.824,0.9,NA,NA,NA,NA,NA,NA,NA,NA,450276,1776,1019.788,4.022,2797,6.335,0.04,24.9,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-08",10699,40,103.429,157,2,2.286,24231.155,90.592,234.246,355.574,4.53,5.177,0.87,NA,NA,NA,NA,NA,NA,NA,NA,453185,2909,1026.376,6.588,2829,6.407,0.037,27.4,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-09",10778,79,96.714,160,3,2,24410.075,178.92,219.039,362.369,6.794,4.53,0.88,NA,NA,NA,NA,NA,NA,NA,NA,455808,2625,1032.317,5.945,2788,6.314,0.035,28.8,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-10",10884,106,98.143,164,4,2.286,24650.144,240.069,222.274,371.428,9.059,5.177,0.89,NA,NA,NA,NA,NA,NA,NA,NA,458649,2841,1038.751,6.434,2751,6.23,0.036,28,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-11",10980,96,94.286,166,2,2.429,24867.565,217.421,213.539,375.958,4.53,5.5,0.9,NA,NA,NA,NA,NA,NA,NA,NA,461682,3033,1045.62,6.869,2754,6.237,0.034,29.2,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-12",11101,121,96.857,166,0,2.429,25141.607,274.041,219.363,375.958,0,5.5,0.9,NA,NA,NA,NA,NA,NA,NA,NA,464341,2659,1051.642,6.022,2719,6.158,0.036,28.1,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-13",11153,52,90.429,169,3,2.571,25259.377,117.77,204.803,382.752,6.794,5.824,0.88,NA,NA,NA,NA,NA,NA,37.573,85.096,467319,2978,1058.387,6.745,2688,6.088,0.034,29.7,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-14",11254,101,85,174,5,2.714,25488.122,228.745,192.508,394.076,11.324,6.147,0.89,NA,NA,NA,NA,NA,NA,NA,NA,469765,2446,1063.926,5.54,2784,6.305,0.031,32.8,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-15",11303,49,86.286,177,3,2.857,25599.098,110.975,195.42,400.871,6.794,6.471,0.89,NA,NA,NA,NA,NA,NA,NA,NA,472814,3049,1070.832,6.905,2804,6.351,0.031,32.5,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-16",11415,112,91,180,3,2.857,25852.756,253.658,206.097,407.665,6.794,6.471,0.91,NA,NA,NA,NA,NA,NA,NA,NA,475451,2637,1076.804,5.972,2806,6.355,0.032,30.8,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-17",11475,60,84.429,182,2,2.571,25988.644,135.888,191.214,412.195,4.53,5.824,0.91,NA,NA,NA,NA,NA,NA,NA,NA,479008,3557,1084.86,8.056,2908,6.586,0.029,34.4,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-18",11569,94,84.143,183,1,2.429,26201.536,212.892,190.567,414.459,2.265,5.5,0.93,NA,NA,NA,NA,NA,NA,NA,NA,481620,2612,1090.776,5.916,2848,6.45,0.03,33.8,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-19",11621,52,74.286,187,4,3,26319.306,117.77,168.243,423.519,9.059,6.794,0.94,NA,NA,NA,NA,NA,NA,NA,NA,485561,3941,1099.701,8.926,3031,6.865,0.025,40.8,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-20",11714,93,80.143,190,3,3,26529.933,210.627,181.508,430.313,6.794,6.794,0.97,NA,NA,NA,NA,NA,NA,30.416,68.887,488429,2868,1106.197,6.495,3016,6.831,0.027,37.6,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-21",11802,88,78.286,194,4,2.857,26729.236,199.303,177.302,439.372,9.059,6.471,0.99,NA,NA,NA,NA,NA,NA,NA,NA,491217,2788,1112.511,6.314,3065,6.942,0.026,39.2,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-22",11910,108,86.714,196,2,2.714,26973.835,244.599,196.391,443.902,4.53,6.147,1.01,NA,NA,NA,NA,NA,NA,NA,NA,493827,2610,1118.422,5.911,3002,6.799,0.029,34.6,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-23",11992,82,82.429,201,5,3,27159.549,185.714,186.685,455.226,11.324,6.794,1.01,NA,NA,NA,NA,NA,NA,NA,NA,496755,2928,1125.054,6.631,3043,6.892,0.027,36.9,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-24",12062,70,83.857,203,2,3,27318.085,158.536,189.92,459.756,4.53,6.794,1.02,NA,NA,NA,NA,NA,NA,NA,NA,499250,2495,1130.704,5.651,2892,6.55,0.029,34.5,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-25",12112,50,77.571,203,0,2.857,27431.325,113.24,175.684,459.756,0,6.471,1.04,NA,NA,NA,NA,NA,NA,NA,NA,501321,2071,1135.395,4.69,2814,6.373,0.028,36.3,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-26",12241,129,88.571,206,3,2.714,27723.485,292.16,200.597,466.55,6.794,6.147,1.1,NA,NA,NA,NA,NA,NA,NA,NA,503570,2249,1140.488,5.094,2573,5.827,0.034,29.1,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-27",12325,84,87.286,210,4,2.857,27913.729,190.244,197.685,475.609,9.059,6.471,1.11,NA,NA,NA,NA,NA,NA,23.26,52.679,505969,2399,1145.921,5.433,2506,5.676,0.035,28.7,"tests performed",NA,NA,NA,NA,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-28",12426,101,89.143,215,5,3,28142.474,228.745,201.891,486.933,11.324,6.794,1.14,NA,NA,NA,NA,NA,NA,NA,NA,508766,2797,1152.256,6.335,2507,5.678,0.036,28.1,"tests performed",130,NA,NA,0.03,NA,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-29",12541,115,90.143,215,0,2.714,28402.927,260.453,204.156,486.933,0,6.147,1.17,NA,NA,NA,NA,NA,NA,NA,NA,511809,3043,1159.148,6.892,2569,5.818,0.035,28.5,"tests performed",NA,NA,259,NA,587,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-30",12665,124,96.143,216,1,2.143,28683.763,280.836,217.745,489.198,2.265,4.853,1.19,NA,NA,NA,NA,NA,NA,NA,NA,514667,2858,1165.621,6.473,2559,5.796,0.038,26.6,"tests performed",NA,NA,259,NA,587,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2020-12-31",12774,109,101.714,219,3,2.286,28930.627,246.864,230.363,495.992,6.794,5.177,1.2,NA,NA,NA,NA,NA,NA,NA,NA,517446,2779,1171.915,6.294,2599,5.886,0.039,25.6,"tests performed",NA,NA,259,NA,587,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2021-01-01",12909,135,113.857,219,0,2.286,29236.375,305.749,257.864,495.992,0,5.177,1.21,NA,NA,NA,NA,NA,NA,NA,NA,519256,1810,1176.014,4.099,2562,5.802,0.044,22.5,"tests performed",NA,NA,259,NA,587,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2021-01-02",12997,88,108,220,1,2,29435.678,199.303,244.599,498.257,2.265,4.53,1.21,NA,NA,NA,NA,NA,NA,NA,NA,521251,1995,1180.532,4.518,2526,5.721,0.043,23.4,"tests performed",NA,NA,259,NA,587,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2021-01-03",13082,85,108.143,220,0,1.429,29628.187,192.508,244.923,498.257,0,3.235,1.24,NA,NA,NA,NA,NA,NA,25.943,58.757,524166,2915,1187.134,6.602,2600,5.888,0.042,24,"tests performed",NA,NA,259,NA,587,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2021-01-04",13230,148,114.857,222,2,1,29963.378,335.191,260.129,502.787,4.53,2.265,1.3,NA,NA,NA,NA,NA,NA,NA,NA,526766,2600,1193.023,5.888,2571,5.823,0.045,22.4,"tests performed",1940,NA,259,0.44,587,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2021-01-05",13388,158,121,226,4,1.571,30321.217,357.839,274.041,511.846,9.059,3.559,1.34,NA,NA,NA,NA,NA,NA,NA,NA,530130,3364,1200.641,7.619,2617,5.927,0.046,21.6,"tests performed",NA,NA,281,NA,636,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
"MLT","Europe","Malta","2021-01-06",13612,224,135.286,227,1,1.571,30828.534,507.316,306.396,514.111,2.265,3.559,1.37,NA,NA,NA,NA,NA,NA,NA,NA,532936,2806,1206.996,6.355,2610,5.911,0.052,19.3,"tests performed",NA,NA,304,NA,689,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.878
